title,instructor,rating,reviews_count,description,duration,what_you_learn,tag,level,price,thumbnail_url,external_id,scraped_date,url,video_hours,reading_count,assignment_count
"Introduction to HTML, CSS, & JavaScript",N/A,4.4,833,"You’ll begin by understanding the roles of front-end, back-end, and full-stack developers and how they collaborate, along with the terminology and skills essential for a web development career.  

Next, you’ll dive deep into HTML5—learning about structural elements like section, article, header, footer, and form controls such as input, fieldset, and legend. You’ll also explore the Document Object Model (DOM), scripting basics, and browser compatibility.  

Moving on to CSS, you’ll learn how to style and format web pages using selectors, IDs, and classes. You’ll explore layout tools like Flexbox and gain hands-on experience with responsive design using frameworks such as Tailwind CSS and Bootstrap. In JavaScript, you'll learn about variables, control structures, functions, prototypes, and how to interact with the DOM, along with practical experience using APIs and client-side scripting techniques to enhance user interaction.  

By learning the fundamentals of HTML5, CSS, and JavaScript, you will be able to combine them to:   

  -  Create the basic structure of a website    

  -  Create format and layout for web applications   

  -  Enhance your website and create rich, interactive applications   

  -  Increase user interactivity and enhance user experience   

  -  Give your website a real wow factor!  

Throughout the course, you'll apply your learning through numerous hands-on labs and conclude with a final project where you'll build a webpage to showcase your skills and",2 weeks at 10 hours a week,"Scripting, Browser Compatibility, Responsive Web Design, Back-End Web Development, Web Development, Javascript","Scripting, Browser Compatibility, Responsive Web Design, Back-End Web Development, Web Development",Beginner,570000,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~introduction-html-css-javascript/XDP~COURSE!~introduction-html-css-javascript.jpeg,introduction-html-css-javascript,2026-04-30,https://www.coursera.org/learn/introduction-html-css-javascript,123,6,7
Getting Started with Git and GitHub,N/A,4.6,1920,"You will begin this course with an overview of Git and Github fundamentals and explore key Git concepts such as branching and repositories, as well as the use of Git commands. You will also learn and practice various Git concepts such as forking, cloning and merging workflows using hands-on labs. And you’ll learn to use GitHub to work effectively as a team, and perform common Git operations, from both the Web UI and command line. 

The course wraps up with a final project where you will start building your portfolio by creating and sharing a public/open-source GitHub project. By completing this course you will demonstrate your Git and Github skills as well as add a project to your resume! 

All hands-on activities in this course can be performed using web-browser based tools and interfaces. Installation of any specialized software is NOT required on your own computer in order to complete the course.",1 week at 10 hours a week,"Software Versioning, DevOps, Version Control, Open Source Technology","Software Versioning, DevOps, Version Control, Open Source Technology",Beginner,570000,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~getting-started-with-git-and-github/XDP~COURSE!~getting-started-with-git-and-github.jpeg,getting-started-with-git-and-github,2026-04-30,https://www.coursera.org/learn/getting-started-with-git-and-github,62,6,5
Developing Front-End Apps with React,N/A,4.4,772,"Take the next step in your web development journey by learning how to build client-side user interfaces. You will develop these front-ends using components, the modular building blocks of React applications. You will learn about component composition to create rich functionality with features such as props, hooks, states, and event handling. You will explore component lifecycles and how to pass data and manipulate component states. 

Build your portfolio and gain practical experience by completing numerous hands-on labs in each lesson. At the end of the course, you integrate your skills with a final project by developing a shopping cart application. 

This course will help you succeed as a front-end, mobile or full-stack developer. It suits IT professionals looking to step up their careers or new graduates seeking to establish their client-side skills. Note that you will need basic HTML, CSS, JavaScript, and Git skills to get the most out of this course.",2 weeks at 10 hours a week,"Front-End Web Development, React.js, Full-Stack Web Development, Javascript, Event-Driven Programming, Web Development","Front-End Web Development, React.js, Full-Stack Web Development, Javascript, Event-Driven Programming",Intermediate,570000,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~developing-frontend-apps-with-react/XDP~COURSE!~developing-frontend-apps-with-react.jpeg,developing-frontend-apps-with-react,2026-04-30,https://www.coursera.org/learn/developing-frontend-apps-with-react,157,21,9
Developing Back-End Apps with Node.js and Express,N/A,4.5,612,"In this course, you will focus on Node.js and Express. Specifically, you will 

- develop applications using asynchronous callbacks and promises

- create REST APIs and perform CRUD operations

- implement authentication and session management

Throughout the course, you will complete numerous hands-on labs to gain practical experience. At the end of the course, you will demonstrate your Node skills with a final project to build your portfolio.
 
This course will help you succeed as a back-end or full-stack developer. It suits those in IT looking to step up in their careers or new graduates seeking to establish their server-side skills. This course suits those who need to manage cloud-centric projects.

Note: This course requires knowledge of JavaScript and Git.",1 week at 10 hours a week,"Web Development, Full-Stack Web Development, Computer Science, Web Services, Server Side, Authentications, Back-End Web Development, Javascript","Web Development, Full-Stack Web Development, Computer Science, Web Services, Server Side",Intermediate,570000,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~developing-backend-apps-with-nodejs-and-express/XDP~COURSE!~developing-backend-apps-with-nodejs-and-express.jpeg,developing-backend-apps-with-nodejs-and-express,2026-04-30,https://www.coursera.org/learn/developing-backend-apps-with-nodejs-and-express,140,9,6
"Python for Data Science, AI & Development",Joseph Santarcangelo,4.6,43505,"This course takes you from zero to programming in Python in a matter of hours—no prior programming experience is necessary! You’ll begin with Python basics, including data types, expressions, variables, and string operations. You will explore essential data structures such as lists, tuples, dictionaries, and sets, learning how to create, access, and manipulate them. Next, you will delve into logic concepts like conditions and branching, learning how to use loops and functions, along with important programming principles like exception handling and object-oriented programming. 

As you progress, you will gain practical experience reading from and writing to files and working with common file formats. You’ll also use powerful Python libraries like NumPy and Pandas for data manipulation and analysis. The course also covers APIs and web scraping, teaching you how to interact with REST APIs using libraries like requests and extract data from websites using BeautifulSoup. 

You will practice and apply what you learn through hands-on labs using Jupyter Notebooks. By the end of this course, you’ll feel comfortable creating basic programs, working with data, and automating real-world tasks using Python. 

This course is suitable for individuals interested in pursuing careers in Data Science, Data Analytics, Software Development, Data Engineering, AI, and DevOps and a variety of other technology-related roles.",2 weeks at 10 hours a week,"Object Oriented Programming (OOP), Programming Principles, Data Structures, Automation, Data Manipulation, Web Scraping, File I/O, Computer Programming, Data Analysis","Object Oriented Programming (OOP), Programming Principles, Data Structures, Automation, Data Manipulation",Beginner,570000,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~python-for-applied-data-science-ai/XDP~COURSE!~python-for-applied-data-science-ai.jpeg,python-for-applied-data-science-ai,2026-04-30,https://www.coursera.org/learn/python-for-applied-data-science-ai,142,35,22
Developing AI Applications with Python and Flask,N/A,4.4,1357,"The course begins by introducing Flask, a lightweight and flexible web framework, and helps learners build a strong foundation in web applications, APIs, and the overall development lifecycle. They will gain practical experience with the IBM Skills Network Cloud IDE, learn Python best practices including static code analysis, and write and run unit tests to ensure the reliability of their code. 

The course dives deeper into application development by teaching learners to build web applications with Flask covering topics such as routing, handling GET and POST requests, dynamic routes, and error management.  

By the end of the course, learners will complete a practice project and a final peer-reviewed project that showcases their ability to develop, test, and deploy AI-powered Flask applications. The hands-on experience gained throughout this course ensures learners are not only confident in their Python and Flask skills but are also ready to build intelligent web applications in real-world settings.",1 week at 10 hours a week,"Web Development, Programming Principles, Artificial Intelligence, Development Testing, Unit Testing, Code Review, AI literacy, Server Side, Software Development Life Cycle, Application Deployment, Show all","Web Development, Programming Principles, Artificial Intelligence, Development Testing, Unit Testing",Intermediate,570000,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~python-project-for-ai-application-development/XDP~COURSE!~python-project-for-ai-application-development.jpeg,python-project-for-ai-application-development,2026-04-30,https://www.coursera.org/learn/python-project-for-ai-application-development,83,9,4
Django Application Development with SQL and Databases,N/A,4.5,355,"Some of the essential application development tasks include accessing, processing, and presenting data. Data is stored in various databases, either on-premise or on the cloud, and developers will need to learn how to talk to them via programming languages. 

In this course, you’ll learn about foundational database concepts, and basics of SQL, a simple and powerful programming language used for managing data.   

In addition to SQL, you will discover how Object-Relational Mapping (ORM) allows you to use Object-Oriented Programming (OOP) languages like Python to work with databases. You will gain full-stack Django skills by creating a Django web app to persist, process, and present data. And you will get hands-on experience deploying your Django web app on the cloud.  

Throughout this course you will practice with hands-on labs. You will also complete a final project at the end of the course to demonstrate what you have learnt and have a great addition to your portfolio!",2 weeks at 10 hours a week,"Databases, Authentications, Data Modeling, Application Development, Full-Stack Web Development, Cloud Deployment, Model View Controller, Database Design, Object-Relational Mapping, SQL, Show all","Databases, Authentications, Data Modeling, Application Development, Full-Stack Web Development",Intermediate,570000,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~developing-applications-with-sql-databases-and-django/XDP~COURSE!~developing-applications-with-sql-databases-and-django.jpeg,developing-applications-with-sql-databases-and-django,2026-04-30,https://www.coursera.org/learn/developing-applications-with-sql-databases-and-django,148,16,11
"Introduction to Containers w/ Docker, Kubernetes & OpenShift",N/A,4.4,1044,"Using containerization, organizations can move applications quickly and seamlessly among desktop, on-premises, and cloud platforms.  

In this beginner course on containers, learn how to build cloud native applications using current containerization tools and technologies such as Docker, container registries, Kubernetes, Red Hat, OpenShift, and Istio. Also learn how to deploy and scale your applications in any public, private, or hybrid cloud.  

By taking this course you will familiarize yourself with:  
- Docker objects, Dockerfile commands, container image naming, Docker networking, storage, and plugins 
- Kubernetes command line interface (CLI), or “kubectl” to manipulate objects, manage workloads in a Kubernetes cluster, and apply basic kubectl commands 
- ReplicaSets, autoscaling, rolling updates, ConfigMaps, Secrets, and service bindings 
- The similarities and differences between OpenShift and Kubernetes 

Each week, you will apply what you learn in hands-on, browser-based labs. By the end of the course, you’ll be able to build a container image, then deploy and scale your container.  

The skills taught in this course are essential to anyone in the fields of software development, back-end & full-stack development, cloud architects, cloud system engineers, devops practitioners, site reliability engineers (SRE), cloud networking specialists and many other roles.",2 weeks at 10 hours a week,"Virtualization and Virtual Machines, Microservices, Application Development, DevOps, Scalability, Virtualization, Cloud-Native Computing, Cloud Deployment, Containerization, Configuration Management, Show all","Virtualization and Virtual Machines, Microservices, Application Development, DevOps, Scalability",Beginner,570000,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~ibm-containers-docker-kubernetes-openshift/XDP~COURSE!~ibm-containers-docker-kubernetes-openshift.jpeg,ibm-containers-docker-kubernetes-openshift,2026-04-30,https://www.coursera.org/learn/ibm-containers-docker-kubernetes-openshift,126,11,8
Application Development using Microservices and Serverless,Alex Parker,4.6,402,"Rather than building large applications, known as monoliths, that perform all the functionality, microservices break down larger applications into smaller pieces that are independently maintainable and scalable, providing a host of benefits. This architecture is now used in the largest software organizations in the world, because it provides cost benefits, team autonomy, and other advantages. 

Likewise, serverless has emerged as an increasingly popular compute option in the cloud era. Giving developers and operators the ability to run applications without managing underlying infrastructure.  

In this course, you will create microservices using various methodologies. You will create REST APIs using Python and Flask. Next, you will learn the basics of Serverless applications, and how to run your applications on the IBM Cloud Code Engine.  

The course contains several hands-on labs which allow you to practice and apply the content you learn in the course. 

In the final project, you will create a front-end application composed of several microservices and deploy them on the Cloud using serverless.",2 weeks at 10 hours a week,"Cloud Computing, API Gateway, Microservices, Application Deployment, Scalability, Application Development, Cloud Deployment, Serverless Computing, Containerization, Software Architecture, Show all","Cloud Computing, API Gateway, Microservices, Application Deployment, Scalability",Intermediate,570000,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~applications-development-microservices-serverless-openshift/XDP~COURSE!~applications-development-microservices-serverless-openshift.jpeg,applications-development-microservices-serverless-openshift,2026-04-30,https://www.coursera.org/learn/applications-development-microservices-serverless-openshift,131,9,12
Full Stack Application Development Capstone Project,N/A,4.6,203,"The project provides you with an opportunity to solidify your full stack proficiency. As you design a dynamic user experience, you will develop frontend pages, add user administration, build actions for database operations, create backend services, and configure CI/CD pipelines. You will boost your capabilities with HTML, CSS, JavaScript, Django, React, Node js and NoSQL (Mongo), Containerization, IBM Code Engine, Python, and Kubernetes. Then you will devise a solution for managing the containerized deployment of your application. 

This project is created for you to apply knowledge of relevant and in-demand skills such as:  
- Designing applications and their architecture 
- Creating web frontends with static and dynamic pages using HTML, CSS, JavaScript and REACT
- Implementing user management and authentication  
- Developing backend services and communicating with databases 
- Continuously Integrating and Deploying changes using CI/CD pipelines  
- Deploying serverless applications on Code Engine 
- Creating and invoking RESTful microservices 
- Deploying the entire solution on Cloud using Kubernetes 

When you complete this project, you will have a working Full Stack application showpiece that will impress potential employers. 

Before completing this project, it is highly recommended that you complete all the prior courses offered in the IBM Full Stack Software Developer Professional Certificate.",2 weeks at 10 hours a week,"Web Design and Development, Continuous Deployment, Microservices, Front-End Web Development, Javascript, Application Design, Continuous Integration, User Accounts, Web Development, Show all","Web Design and Development, Continuous Deployment, Microservices, Front-End Web Development, Javascript",Beginner,570000,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~ibm-cloud-native-full-stack-development-capstone/XDP~COURSE!~ibm-cloud-native-full-stack-development-capstone.jpeg,ibm-cloud-native-full-stack-development-capstone,2026-04-30,https://www.coursera.org/learn/ibm-cloud-native-full-stack-development-capstone,10,10,5
